"","station","year","month","temp_nValid","temp_min","temp_median","temp_max","temp_mean","temp_sd","temp_iqr","spcond_nValid","spcond_min","spcond_median","spcond_max","spcond_mean","spcond_sd","spcond_iqr","sal_nValid","sal_min","sal_median","sal_max","sal_mean","sal_sd","sal_iqr","do_pct_nValid","do_pct_min","do_pct_median","do_pct_max","do_pct_mean","do_pct_sd","do_pct_iqr","do_mgl_nValid","do_mgl_min","do_mgl_median","do_mgl_max","do_mgl_mean","do_mgl_sd","do_mgl_iqr","depth_nValid","depth_min","depth_median","depth_max","depth_mean","depth_sd","depth_iqr","cdepth_nValid","cdepth_min","cdepth_median","cdepth_max","cdepth_mean","cdepth_sd","cdepth_iqr","ph_nValid","ph_min","ph_median","ph_max","ph_mean","ph_sd","ph_iqr","turb_nValid","turb_min","turb_median","turb_max","turb_mean","turb_sd","turb_iqr","doLessThan2_nValid","doLessThan2_total","doLessThan5_nValid","doLessThan5_total","level_nValid","level_min","level_median","level_max","level_mean","level_sd","level_iqr","clevel_nValid","clevel_min","clevel_median","clevel_max","clevel_mean","clevel_sd","clevel_iqr"
"1653","apadbwq",2015,3,2971,11.6,19.3,24,18.8577246718277,3.02440077927245,4.6,1400,11.69,27.545,48.1,29.0681214285714,8.52903539195353,12.7575,1400,6.7,17,31.4,18.0991428571429,5.80460115314786,8.725,2855,48.7,94.7,119.9,93.0211558669002,11.8417976571931,15,2855,3.8,7.8,11.2,7.95831873905429,1.39734455467022,2.2,2971,0.96,1.46,1.83,1.4435476270616,0.17391666413611,0.23,2971,0.88,1.38,1.81,1.37370582295523,0.196097360283583,0.26,2971,7.3,7.9,8.3,7.83439919219118,0.173714036617269,0.3,2966,3,9,148,14.5276466621713,16.0807535602973,9,2855,0,2855,43,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1654","apadbwq",2015,4,2874,20,24.3,26.5,24.0559151009047,1.27455546235614,1.7,2874,10.51,29.555,50.83,29.9101426583159,9.19718309985901,13.8,2874,5.9,18.3,33.4,18.6538622129436,6.29846533303883,9.3,2832,11.4,83,121.6,80.161511299435,17.4784514324361,18.325,2832,0.8,6.3,9.6,6.07895480225989,1.37647203965431,1.5,2874,1.05,1.56,1.86,1.53914057063326,0.169622312588183,0.24,2874,0.98,1.53,1.87,1.51231384829506,0.185937304319974,0.2775,1451,7.3,7.9,8.2,7.83087525844245,0.176550839453034,0.3,2872,3,13,248,17.4794568245125,15.7013310445345,11,2832,20,2832,519,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1655","apadbwq",2015,5,2976,20.9,27.5,29.7,26.7372311827957,1.95366793880331,3.325,2264,7.56,30.36,51.01,29.5069302120141,10.0227007156469,13.82,2264,4.2,18.8,33.4,18.3457597173145,6.76318696148162,9.4,2959,13.5,83.8,131.1,81.8965528894897,17.0211758583111,20.2,2959,1,6,9.3,5.98283203785063,1.35828510525384,1.9,2976,1.14,1.68,2.07,1.65286962365591,0.194193435067167,0.29,2976,1.12,1.62,1.97,1.58878696236559,0.18601393363744,0.28,2976,7.2,7.7,8.3,7.7508064516129,0.175698428144592,0.300000000000001,2944,5,18,149,27.3260869565217,25.7692322771063,16,2959,29,2959,619,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1656","apadbwq",2015,6,2875,27,29.7,32.4,29.7570782608696,1.21987762163161,1.8,800,25.68,37.39,45.91,37.381725,4.95054819526758,7.035,800,15.6,23.6,29.7,23.616125,3.45438756890715,4.9,2875,13.1,82.3,121.2,80.2622956521739,18.4773761197376,20.75,2875,0.9,5.4,8.5,5.3007652173913,1.27790471945205,1.4,2875,1.1,1.61,1.99,1.57561043478261,0.185231337695581,0.3,2873,1.06,1.56,1.93,1.53540898016011,0.182803668493259,0.28,2875,7.5,8,8.2,7.94619130434783,0.118688311864358,0.0999999999999996,2873,3,11,59,11.936303515489,5.50314368068305,6,2875,39,2875,954,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1657","apadbwq",2015,7,2976,28.1,30.4,32.7,30.3405241935484,0.816142346757462,1,2942,38.44,51.425,55.04,50.3262610469069,3.83994115439281,6.5975,2942,24.3,33.6,36.3,32.8472127804215,2.817730098041,4.875,2488,38.1,95.5,119.9,95.4016881028939,11.820283945373,15.5,2488,2.4,6,7.7,5.98199356913183,0.727702542187641,1,2976,1.16,1.62,1.94,1.57936491935484,0.178023603097148,0.28,2976,1.09,1.59,1.94,1.54903561827957,0.177252165457811,0.28,1058,7.9,8.1,8.3,8.08837429111531,0.071124258534282,0.0999999999999996,2974,4,11,131,13.2114996637525,9.08179311958283,7,2488,0,2488,181,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1658","apadbwq",2015,8,2974,27.3,30.1,33.3,30.0547747141896,1.08705299979908,1.4,2503,29.28,43.09,53.4,43.5123851378346,5.80005519905123,9.05500000000001,2503,18,27.6,35.1,27.9370755093887,4.14433822529375,6.5,2552,53.8,93.6,126.4,93.789302507837,12.4168806514003,17.8,2552,3.6,6.1,8.4,6.13005485893417,0.787177918759125,1.1,2974,1.27,1.71,2.01,1.67423671822461,0.161946635858596,0.24,2973,1.28,1.68,1.98,1.65621594349142,0.159619046571384,0.24,1648,7.7,8.1,8.2,8.04993932038835,0.0770588446092131,0.0999999999999996,2966,1,12,141,16.3071476736345,14.8023423294497,10,2552,0,2552,170,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1659","apadbwq",2015,9,2880,24.7,27.6,31.1,27.7321875,1.35880009317392,2.3,2080,22.48,38.505,49.48,39.5340528846154,5.76940232112002,9.17250000000001,2080,13.5,24.4,32.3,25.1935576923077,4.06097546511571,6.5,2880,35.5,88.6,124.7,87.7957638888889,14.5857211328552,17.4,2880,2.4,6.1,8.7,6.04111111111111,1.05924410327253,1.4,2880,1.3,1.72,2.13,1.69380208333333,0.158464395484154,0.2,2879,1.28,1.7,2.19,1.68012851684613,0.164186088732921,0.21,2880,7.2,7.9,8.2,7.90565972222222,0.121981080488509,0.2,1653,3,12,148,18.0169388989716,17.880040235078,11,2880,0,2880,446,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1660","apadbwq",2015,10,2975,19.6,23.9,27.7,23.7694789915966,1.47279164496127,1.6,2975,21.06,41.94,51.08,41.3554016806723,5.85351632446607,8.01,2975,12.7,26.9,33.6,26.5560336134454,4.14415872186182,5.7,2953,51.4,91.4,119.9,91.6386725364037,9.5238198665089,10.7,2953,3.7,6.6,8.8,6.6715882153742,0.792778690807342,1,2975,1.17,1.81,2.53,1.7914487394958,0.211999206908698,0.28,2975,1.26,1.77,2.53,1.76877983193277,0.201080028357556,0.24,2975,7.5,8,8.2,7.95811764705882,0.0908035169463252,0.0999999999999996,2351,1,10,708,21.5542322415993,31.7100214737824,17,2953,0,2953,71,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1661","apadbwq",2015,11,2879,15,21.2,27.4,21.8089614449462,3.51017823112842,6,2879,13.2,32.14,49.53,31.4342757902049,8.82302766556303,15.025,2879,7.6,20.1,32.4,19.6981243487322,6.00216227749466,10.2,2868,32.2,91.1,119.2,89.3234658298466,9.93204905584609,10.7,2868,2.6,7.1,9.3,7.068410041841,1.15191685226307,1.8,2879,1.25,1.78,2.2,1.75870093782563,0.185050883736717,0.25,2877,1.13,1.73,2.18,1.69552311435523,0.198347079327927,0.25,2879,7.1,7.7,8,7.65842306356374,0.155413368305791,0.3,2869,0,11,138,17.2655977692576,18.6351186744944,15,2868,0,2868,93,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1662","apadbwq",2015,12,1388,15.5,18.6,21,18.4459654178674,1.5353670999027,2.9,1388,13.77,28.25,41.66,28.823976945245,7.42088115920153,12.65,1388,8,17.5,26.8,17.9244956772334,5.02342222336086,8.6,1387,48.5,93.6,115.9,91.3741888968998,11.6750098789168,11.5,1387,3.8,8.1,9.9,7.74801730353281,1.19413612008575,1.5,1388,1.29,1.67,2.05,1.67078530259366,0.170825309143043,0.27,1388,1.21,1.59,2.07,1.60672910662824,0.198093199654015,0.32,1388,7.1,7.7,8,7.68587896253602,0.152846643307506,0.2,1387,1,4,88,7.0930064888248,7.0108657249159,5,1387,0,1387,48,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1663","apadbwq",2016,1,1786,8.8,12.8,14.9,12.8050951847704,1.14142856921047,1.6,1786,1.38,14.435,47.63,17.8915565509518,13.1789993557314,21.375,1786,0.7,8.4,31,10.9173012318029,8.54841264580683,13.6,1786,60,94.5,125.5,95.4305151175812,8.18535643100363,9.3,1786,5.5,9.5,11.8,9.43986562150056,0.767863479838049,0.700000000000001,1786,0.63,1.47,2.1,1.44216685330347,0.254294558110146,0.31,1786,0.6,1.44,2.2,1.39391377379619,0.282818094105723,0.35,1786,6.7,7.5,8.1,7.42648376259798,0.293665445454255,0.5,1786,3,18,386,29.3829787234043,36.6907436296544,26,1786,0,1786,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1664","apadbwq",2016,2,1572,9.4,13.3,16.8,13.3499363867684,1.49939304368526,2.2,1572,1.12,19.74,51.77,24.7537531806616,16.4277591616553,30.255,1572,0.6,11.8,34,15.5033715012723,10.9435415915465,20.15,1572,45,99.1,136,98.426844783715,9.61154644413797,6.92500000000001,1572,3.8,9.7,12,9.37391857506361,1.06762157402327,1.2,1572,0.81,1.38,1.96,1.38855597964377,0.247163439451039,0.3225,1569,0.67,1.33,2.01,1.32231994901211,0.269143287677843,0.36,1572,7.1,7.6,7.9,7.59204834605598,0.174487709429665,0.2,1572,4,15,389,25.6138676844784,34.3705480786795,11,1572,0,1572,18,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1665","apadbwq",2016,3,2836,15,19.8,24.1,19.6608956276446,1.81671383125085,3,2836,3.26,17.255,47.44,20.2288857545839,11.9513830843661,16.125,2836,1.7,10.2,30.9,12.3620592383639,7.90923906809931,10.4,2836,53.1,97.75,137.6,96.3001057827927,11.3744679890825,13.1,2836,4.1,8.3,12,8.23677715091678,1.18028396773855,1.7,2836,0.98,1.55,1.95,1.53353667136812,0.196063938016502,0.28,2835,0.87,1.5,1.88,1.47870194003527,0.207723846948668,0.3,0,NA,NA,NA,NA,NA,NA,2836,1,13,454,26.4527503526093,35.0125231742731,24,2836,0,2836,16,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1666","apadbwq",2016,4,2878,18.9,21.4,27.7,21.9833912439194,1.92775369460847,2.2,2878,0.67,15.91,38.34,16.0352501737318,9.03707873511165,13.2825,2878,0.3,9.3,24.4,9.57797081306463,5.71171963345559,8.475,2878,28.9,87.1,117.7,83.5140027797081,15.2087068444958,15.2,2878,2.3,7.4,9.2,6.94614315496873,1.36141936977162,1.7,2878,1.09,1.69,2.05,1.65564628214038,0.192020654732794,0.28,2871,1.01,1.65,2.03,1.60889585510275,0.196915234828473,0.28,2443,7.2,7.7,8.2,7.71919770773639,0.184081520936214,0.2,2878,3,15,466,30.0090340514246,37.5445038440556,30,2878,0,2878,318,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1667","apadbwq",2016,5,2975,21.8,25.8,29,25.7866554621849,1.53321444814402,1.9,2975,11.53,32.29,49.96,32.5033848739496,8.20642052292176,12.66,2975,6.5,20.1,32.8,20.3738487394958,5.6433529834435,8.8,2975,41.2,93.5,136.4,93.3143529411765,15.3804052355026,21.1,2975,2.9,6.8,10,6.78746218487395,1.15134819652242,1.6,2975,0.98,1.64,2.08,1.62155966386555,0.210916088102509,0.29,2975,0.97,1.61,2.04,1.58608739495798,0.205446892033696,0.27,2975,7.5,8.1,8.6,8.11949579831933,0.168809713784134,0.199999999999999,2975,3,9,389,11.7183193277311,15.8825966642043,5,2975,0,2975,176,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1668","apadbwq",2016,6,2877,27,29.3,32.2,29.3123740006952,1.04560798864407,1.7,2877,22.93,41.17,53.12,40.8892040319778,7.05805896905947,10.77,2877,13.7,26.3,35,26.1206812652068,4.99009726816324,7.6,2877,29.2,90.4,138.5,89.7693083072645,17.8975944561537,22.3,2877,2,6,9.6,5.95453597497393,1.20602816343142,1.4,2877,1.13,1.63,2.37,1.61441779631561,0.21555742485607,0.3,2877,1.05,1.59,2.43,1.57953076120959,0.224985138226243,0.29,2877,7.5,8.1,8.4,8.04956551963851,0.126897225095657,0.0999999999999996,2877,2,8,149,12.5870698644421,14.6262600232142,6,2877,0,2877,487,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1669","apadbwq",2016,7,2845,28.7,31.3,33.1,31.2143409490334,0.77547111248633,0.899999999999999,2845,29.51,42.49,51.51,42.0827908611599,6.58106134059643,12.85,2845,18.1,27.1,33.7,26.9020035149385,4.66761588372076,9.1,2845,36.6,88.9,134,88.126151142355,15.2812932526087,19.1,2845,2.4,5.7,8.6,5.6333216168717,0.933819401520236,1.2,2845,1.15,1.68,2.03,1.65265377855888,0.194858728418169,0.29,2845,1.08,1.63,1.93,1.59616168717047,0.193775216701105,0.28,2845,7.7,8.1,8.4,8.0720913884007,0.121731611241545,0.199999999999999,2845,1,10,102,11.797539543058,8.31989174965758,6,2845,0,2845,592,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1670","apadbwq",2016,8,2960,27.3,30.3,33.3,30.2627702702703,1.18393511654304,1.8,2960,14.34,37.81,47.64,35.8698648648649,7.02121923041599,10.2525,2960,8.3,23.9,30.9,22.5743243243243,4.8436252810277,7.2,947,44.8,89.7,119.3,88.1174234424498,12.8646188063611,13.3,947,3,6,7.9,5.89017951425554,0.873257049623598,0.9,2960,1.26,1.74,2.1,1.70376689189189,0.172088437337984,0.25,2958,1.18,1.7,2.04,1.66668695064233,0.176222846855634,0.25,947,7.6,8,8.2,8.00200633579725,0.114610231852254,0.199999999999999,2960,4,11,505,22.4875,31.6836420337767,14,947,0,947,123,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1671","apadbwq",2016,9,2535,26.2,29.3,31.7,29.2470611439842,0.972546516484227,1.5,2535,27.63,34.08,46.42,34.9993057199211,4.35327534467392,5.325,2535,16.9,21.3,30.1,21.9514792899408,3.04850889014617,3.6,2535,14.2,87,120.4,85.3254437869822,14.920414613801,16.9,2535,0.9,5.9,8.2,5.79668639053254,1.01782304903543,1.2,2535,1.33,1.78,2.53,1.76133333333333,0.175615383600403,0.21,2534,1.3,1.74,2.62,1.72533938437253,0.187569761339365,0.22,2535,7.6,8,8.3,7.95909270216963,0.121727750779282,0.0999999999999996,2534,2,8,579,22.9621152328335,52.9312225085576,12,2535,15,2535,419,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1672","apadbwq",2016,10,1485,20.7,23.7,27.4,24.0986531986532,1.73685228699638,3.3,1485,27.75,38.88,48.8,39.0341885521886,4.52354807216521,6.97,1485,17,24.8,31.9,24.8845117845118,3.1906264088353,5,1485,71.9,96.9,125,96.6983164983165,8.54877813936247,12.4,1485,5.1,7.1,9.3,7.06094276094276,0.690889246965991,0.9,1485,1.14,1.64,1.91,1.61919865319865,0.16562864479498,0.25,1485,1.11,1.56,1.87,1.55531313131313,0.171025091147018,0.26,1485,8,8.1,8.3,8.1393265993266,0.0593275809331923,0.0999999999999996,1485,2,8,78,11.6720538720539,10.5100160877237,7,1485,0,1485,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1673","apadbwq",2016,11,2879,15.1,19.8,25.8,20.1696422368878,2.44877234715005,2.7,2879,33.8,41.24,48.58,40.983629732546,3.6607184180294,6.285,2879,21.2,26.4,31.8,26.3012851684613,2.60561784456925,4.5,2879,69.2,100.6,161.2,101.218721778395,10.2181221933968,11.65,2879,5.1,7.9,12.7,7.89833275442862,1.03979738184027,1.2,2879,1.09,1.65,2.07,1.64222299409517,0.205389824816659,0.31,2879,0.98,1.57,1.99,1.56665856200069,0.214009715254301,0.32,2879,7.9,8.1,8.3,8.10451545675582,0.0720524552717876,0,2879,2,8,507,19.9048280653005,33.0261437645418,12,2879,0,2879,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1674","apadbwq",2016,12,2976,12.2,17.3,20.9,17.2146505376344,1.74757466861156,2.3,2976,21.12,36.22,49.82,35.7439415322581,6.52840053418382,10.2225,2976,12.7,22.9,32.7,22.660685483871,4.54455145937734,7.1,2976,74.4,101.1,168.7,101.796875,9.81189024760736,11.7,2976,5.8,8.5,14.3,8.57953629032258,1.03720434849229,1.4,2976,0.99,1.63,2,1.61751008064516,0.191723584025168,0.29,2976,0.84,1.54,2.03,1.52555443548387,0.208794124954736,0.32,2587,7.9,8.1,8.5,8.14456899884036,0.0891031069237195,0.0999999999999996,2554,2,6,137,9.95653876272514,12.531576658734,6,2976,0,2976,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1675","apadbwq",2017,1,2975,7.7,17,20.1,16.1887731092437,2.5056831853279,3.7,2975,6.2,35.3,53.03,33.9834991596639,13.3799367143776,22.81,2975,3.4,22.3,35,21.6235294117647,9.13728979927768,15.95,2975,23.7,96.7,129.8,94.926218487395,14.1019562398572,10.15,2975,2,8.3,12.1,8.23788235294118,1.44970611993281,1.5,2975,0.89,1.61,2.06,1.59227899159664,0.226332227521521,0.31,2970,0.78,1.54,2.14,1.52243434343434,0.239126976545401,0.31,2975,7.4,8.1,8.4,8.04393277310924,0.164592777174833,0.199999999999999,2975,4,11,326,25.1361344537815,37.290900400842,15,2975,0,2975,106,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1676","apadbwq",2017,2,2402,14.8,18,21.6,17.9678184845962,1.56720640963054,2.5,2402,8.99,30.26,49.15,30.2341465445462,9.83677376782011,15.2775,2402,5.1,18.8,32.1,18.9418401332223,6.71068835665634,10.4,2402,54.3,97.9,134.2,97.682431307244,9.67402001793675,10.2,2402,4.5,8.4,10.8,8.27414654454621,0.843680602937842,1,2402,1.09,1.5,1.85,1.48687760199833,0.167342934266407,0.26,2402,0.94,1.43,1.84,1.42072023313905,0.174753058348616,0.25,2402,7.6,8.1,8.4,8.04338051623647,0.113297017454851,0.0999999999999996,2400,3,10,791,19.04125,32.3215975388843,10,2402,0,2402,15,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1677","apadbwq",2017,3,2974,13.5,19.75,24.8,19.544754539341,2.61094446563465,3.6,2974,6.6,28.755,50.32,29.371523201076,9.15603054410338,12.1875,2974,3.6,17.8,33,18.3278749159381,6.21550092826472,8.2,2974,71.5,101.5,160.4,103.735373234701,11.198418073612,13.575,2974,5.6,8.5,12.6,8.55965030262273,0.948143872698086,1.1,2974,0.89,1.42,1.95,1.43257565568258,0.210738351279792,0.28,2974,0.8,1.33,1.98,1.33792535305985,0.230194129328681,0.29,2974,7.8,8.1,8.5,8.12538668459987,0.133560148460841,0.0999999999999996,2974,2,11,710,24.6183591123067,34.4098965613541,20,2974,0,2974,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1678","apadbwq",2017,4,2880,18.3,24.2,27.1,24.0216666666667,1.83129257937901,2.4,2880,14.52,32.16,50.86,33.7164409722222,8.99969077891015,14.625,2880,8.4,20.05,33.4,21.2546875,6.23460345234334,10.2,2880,48.4,99.8,147.4,99.62625,12.9027747486331,16.4,2880,3.6,7.4,11.1,7.44652777777778,1.08625011460958,1.4,2880,1.23,1.82,2.24,1.79040277777778,0.20345225825387,0.34,2880,1.14,1.78,2.19,1.74412847222222,0.201711341410583,0.33,2880,7.8,8.1,8.4,8.13756944444444,0.0987504179951866,0.0999999999999996,2880,3,13,1803,30.9763888888889,83.3924221563109,17,2880,0,2880,35,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1679","apadbwq",2017,5,2976,18.7,26.3,29.2,26.0870295698925,1.93136685533371,2.4,2976,27.49,47.19,52.65,44.3615255376344,7.09874409709114,12.1325,2976,16.9,30.7,34.7,28.6807459677419,5.0704080270716,8.8,2976,33.1,95.3,155.8,96.785685483871,13.8437398430077,16.1,2976,2.4,6.6,10.6,6.67204301075269,0.914538774050554,1,2976,1.25,1.78,2.15,1.73501344086022,0.201494916809221,0.3,2976,1.22,1.75,2.21,1.7126310483871,0.203659213534577,0.29,2976,7.8,8.1,8.4,8.13192204301075,0.0774106281413376,0.0999999999999996,966,4,17,558,37.0631469979296,51.1655562174351,30.75,2976,0,2976,80,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1680","apadbwq",2017,6,2678,26.4,28.7,31.3,28.5126213592233,1.05808402303297,1.9,2678,11.1,34.67,47.78,32.6496228528753,9.9111028461067,17.2925,2678,6.3,21.8,31,20.461501120239,6.7418418931791,11.8,2678,37,87.2,140.9,86.7973861090366,17.4965438895011,23.9,2678,2.4,6.1,9.2,6.01191187453323,1.17181283322082,1.6,2678,1.29,1.82,2.31,1.7919716206124,0.196710897966647,0.27,2678,1.25,1.79,2.28,1.75817774458551,0.195778865016481,0.26,2678,7.5,8,8.3,8.00317401045556,0.171376266649401,0.299999999999999,938,5,13,54,14.3017057569296,6.37126162351971,6,2678,0,2678,510,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1681","apadbwq",2017,7,2510,28.4,30.3,32.5,30.2884860557769,0.677385440556924,1,2510,16.64,38.14,52.51,36.6286294820717,8.35815722168795,12.31,2510,9.7,24.1,34.5,23.1265737051793,5.78671385223068,8.6,2510,16,86.6,141.4,85.2028685258964,17.3969174821941,20.075,2510,1.1,5.7,9.7,5.65661354581673,1.19502843122272,1.4,2510,1.27,1.77,2.02,1.73145816733068,0.170996030743173,0.24,2225,1.23,1.72,1.98,1.68585617977528,0.158098517314193,0.21,2510,7.5,8,8.4,8.00653386454183,0.117759143472888,0.0999999999999996,1980,3,9,175,13.2722222222222,13.5878157868962,7,2510,17,2510,536,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1682","apadbwq",2017,8,2391,27.9,30.4,32.5,30.0924299456294,1.05901844939419,1.8,2391,21.33,33.58,51.53,35.3500669176077,7.95108485504269,14.12,2391,12.7,20.9,33.7,22.2319949811794,5.54145814020462,9.7,2391,16.5,89.6,123.4,88.1244249268089,17.9383128650747,22.3,2391,1.1,6,8.4,5.89071518193225,1.19672738495761,1.6,2391,1.26,1.81,2.18,1.79039732329569,0.187806009750145,0.27,2391,1.24,1.78,2.14,1.75831033040569,0.184075632235171,0.26,2391,7.6,8.1,8.3,8.04822250104559,0.105794356513285,0.0999999999999996,2391,4,9,106,10.7942283563363,7.49378432397644,5,2391,12,2391,444,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1683","apadbwq",2017,9,2880,19.1,28.3,31.2,27.9520138888889,2.02212392676986,2,2880,14.48,39.4,49.64,37.4650173611111,7.89595794428913,11.0225,2880,8.4,25,32.5,23.7568055555556,5.45988327028623,7.7,2880,54,94.4,132.1,95.2578125,12.0402604728395,16.425,2880,3.8,6.6,9.2,6.55465277777778,0.883623860223117,1.3,2880,0.22,1.82,2.07,1.73895833333333,0.278740701999232,0.28,2880,0.38,1.8,2.04,1.72388888888889,0.256108454121435,0.28,2880,7.8,8.1,8.3,8.05930555555556,0.077272475484884,0.0999999999999996,2880,3,9,819,28.6256944444444,75.6849985080943,8,2880,0,2880,88,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1684","apadbwq",2017,10,2976,15.9,25.1,29.7,24.7507728494624,2.94980063262771,3.8,2976,20.89,40.525,49.36,40.236377688172,5.74449562336708,9.63,2976,12.5,25.9,32.2,25.7333333333333,4.06330053090856,6.9,2976,46.3,95.4,123.9,95.875,8.74433617412153,10.225,2976,3.1,6.8,9.8,6.90557795698925,0.806896202109967,1,2976,1.2,1.89,2.57,1.85939180107527,0.225240860182562,0.27,2976,1.21,1.84,2.61,1.81347446236559,0.232475515334331,0.27,2976,7.7,8,8.3,8.00860215053763,0.0979449081062666,0.199999999999999,2974,3,16,358,35.240753194351,46.0578528138618,34,2976,0,2976,28,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1685","apadbwq",2017,11,2877,16.6,19.3,25,19.6978797358359,1.89618028556847,2.9,2877,24.31,35.59,48.23,36.3185714285714,4.07267249795281,5.52,2877,14.8,22.5,31.5,23.0216197427876,2.85369701723967,3.9,2877,75.2,100.4,141.2,101.078588807786,8.80611158268685,11.1,2877,6,8.1,10.5,8.08088286409454,0.70586371733969,0.9,2877,1.29,1.77,2.08,1.73971845672576,0.163523094656607,0.22,2877,1.23,1.7,2.07,1.6761800486618,0.167629632164342,0.23,2877,8,8.2,8.3,8.14737573861661,0.0633243599037271,0.0999999999999996,2875,2,5,207,9.92034782608696,17.2212945293087,5,2877,0,2877,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1686","apadbwq",2017,12,2975,10.5,15.2,21.1,16.3131092436975,2.67835408633752,4.9,2975,20.31,40.51,51.47,39.4782117647059,6.61934814776659,8.32000000000001,2975,12.2,25.9,33.8,25.2646386554622,4.62990629227384,5.9,2975,76.2,102.2,153.7,103.768067226891,10.4400795522841,12.2,2975,6.3,8.7,12.7,8.75532773109244,0.969319719207122,1.4,2975,1.17,1.68,2.11,1.65419495798319,0.200656493928318,0.32,2975,1.1,1.59,2.04,1.57021848739496,0.210305249362954,0.33,2975,8,8.2,8.5,8.23270588235294,0.100582897064709,0.200000000000001,2975,2,7,100,10.7680672268908,12.0750283705734,5,2975,0,2975,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1687","apadbwq",2018,1,2976,6.2,11.3,15,11.0161626344086,1.82844863086881,2.9,2976,23.73,36.635,51.11,36.9401612903226,5.54423597793408,8.245,2976,14.4,23.1,33.5,23.3635752688172,3.86428471031832,5.8,2976,78.2,103.7,180.6,106.930309139785,12.7581340817903,11.1,2976,6.7,10.1,16.3,10.179939516129,1.20086136999818,1.1,2976,0.97,1.59,2.02,1.55818884408602,0.21274874743699,0.29,2054,0.8,1.45,1.92,1.42570107108082,0.237942287388023,0.31,2976,8.1,8.3,8.6,8.32382392473118,0.107657851644421,0.0999999999999996,2976,2,11,331,18.5574596774194,22.1007789086295,16,2976,0,2976,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1688","apadbwq",2018,2,2688,11.5,18.2,23.3,18.1503348214286,3.32546309003401,6.1,2688,5.61,27.9,44.41,25.6572693452381,9.47743232067637,13.705,2688,3,17.2,28.7,15.8438988095238,6.25112479467013,9.125,2688,18.4,100.5,160.3,101.731398809524,16.6796675623051,18.4,2688,1.4,8.8,12.9,8.77808779761905,1.55729424908107,2,2688,1.27,1.71,1.99,1.67327008928571,0.164293160594798,0.26,2069,1.1,1.6,1.9,1.56891735137748,0.172053777504369,0.26,689,7.6,8.3,8.7,8.23599419448476,0.260833146280923,0.0999999999999996,1993,1,7,179,14.4330155544405,18.1412810490511,12,2688,5,2688,50,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
